dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.963894,0.640000,2.963924,0.195015,-0.500000,-0.000000,0.000000
0.020000,2.967594,0.640000,2.967624,0.185015,-0.500000,0.000000,0.000000
0.020000,2.971095,0.640000,2.971125,0.175015,-0.500000,-0.000000,0.000000
0.020000,2.974395,0.640000,2.974425,0.165015,-0.500000,0.000000,0.000000
0.020000,2.977495,0.640000,2.977525,0.155015,-0.500000,0.000000,0.000000
0.020000,2.980396,0.640000,2.980426,0.145015,-0.500000,-0.000000,0.000000
0.020000,2.983096,0.640000,2.983126,0.135015,-0.500000,0.000000,0.000000
0.020000,2.985596,0.640000,2.985626,0.125015,-0.500000,-0.000000,0.000000
0.020000,2.987897,0.640000,2.987927,0.115015,-0.500000,0.000000,0.000000
0.020000,2.989997,0.640000,2.990027,0.105015,-0.500000,-0.000000,0.000000
0.020000,2.991897,0.640000,2.991927,0.095015,-0.500000,0.000000,0.000000
0.020000,2.993597,0.640000,2.993627,0.085015,-0.500000,-0.000000,0.000000
0.020000,2.995098,0.640000,2.995128,0.075015,-0.500000,-0.000000,0.000000
0.020000,2.996398,0.640000,2.996428,0.065015,-0.500000,0.000000,0.000000
0.020000,2.997498,0.640000,2.997528,0.055015,-0.500000,0.000000,0.000000
0.020000,2.998399,0.640000,2.998429,0.045015,-0.500000,0.000000,0.000000
0.020000,2.999099,0.640000,2.999129,0.035015,-0.500000,0.000000,0.000000
0.020000,2.999599,0.640000,2.999629,0.025015,-0.500000,-0.000000,0.000000
0.020000,2.999900,0.640000,2.999930,0.015015,-0.500000,0.000000,0.000000
0.020000,3.000000,0.640000,3.000030,0.005015,-0.500000,-0.000000,0.000000
0.020000,3.000000,0.640000,3.000030,0.000007,-0.250375,12.481250,0.000000
0.020000,3.000000,0.640000,3.000030,0.000000,-0.000375,12.500000,0.000000
