dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.640000,2.403265,2.654439,2.000000,0.000000,-0.000000,4.712389
0.020000,2.640000,2.363265,2.694439,2.000000,0.000000,0.000000,4.712389
0.020000,2.640000,2.323265,2.734439,2.000000,0.000000,0.000000,4.712389
0.020000,2.640000,2.283265,2.774439,2.000000,0.000000,0.000000,4.712389
0.020000,2.640000,2.243265,2.814439,2.000000,-0.000000,-0.000000,4.712389
0.020000,2.640000,2.203265,2.854439,2.000000,0.000000,0.000000,4.712389
0.020000,2.640000,2.163265,2.894439,2.000000,0.000000,-0.000000,4.712389
0.020000,2.640000,2.123265,2.934439,2.000000,0.000000,0.000000,4.712389
0.020000,2.640000,2.083265,2.974439,2.000000,0.000000,0.000000,4.712389
0.020000,2.640000,2.043328,3.014377,1.996877,-0.156154,-7.807724,4.712389
0.020000,2.640000,2.003590,3.054115,1.986899,-0.498876,-17.136082,4.712389
0.020000,2.639734,1.970789,3.086916,1.640095,-17.340202,-842.066273,4.693975
0.020000,2.638823,1.939318,3.118400,1.574198,-3.294881,702.266028,4.672673
0.020000,2.637261,1.908589,3.149169,1.538428,-1.788483,75.319889,4.650213
0.020000,2.635045,1.878644,3.179196,1.501344,-1.854199,-3.285798,4.626523
0.020000,2.632176,1.849527,3.208454,1.462920,-1.921228,-3.351440,4.601527
0.020000,2.628660,1.821282,3.236917,1.423151,-1.988431,-3.360154,4.575152
0.020000,2.624503,1.793955,3.264559,1.382066,-2.054269,-3.291911,4.547323
0.020000,2.619718,1.767591,3.291353,1.339731,-2.116729,-3.122970,4.517971
0.020000,2.614322,1.742233,3.317279,1.296266,-2.173253,-2.826237,4.487034
0.020000,2.608337,1.717922,3.342316,1.251852,-2.220699,-2.372264,4.454460
0.020000,2.601787,1.694693,3.366450,1.206745,-2.255321,-1.731110,4.420208
0.020000,2.594705,1.672574,3.389676,1.161289,-2.272832,-0.875531,4.384261
0.020000,2.587121,1.651583,3.411995,1.115918,-2.268538,0.214660,4.346622
0.020000,2.579073,1.631729,3.433418,1.071166,-2.237603,1.546744,4.307327
0.020000,2.570594,1.613006,3.453971,1.027657,-2.175432,3.108573,4.266444
0.020000,2.561717,1.595395,3.473693,0.986094,-2.078190,4.862116,4.224081
0.020000,2.552470,1.578860,3.492637,0.947225,-1.943412,6.738889,4.180388
0.020000,2.542874,1.563354,3.510874,0.911813,-1.770629,8.639170,4.135557
0.020000,2.532936,1.548813,3.528485,0.880575,-1.561889,10.436969,4.089819
0.020000,2.522658,1.535169,3.545568,0.854134,-1.322053,11.991797,4.043442
0.020000,2.512026,1.522344,3.562227,0.832959,-1.058725,13.166435,3.996717
0.020000,2.501015,1.510262,3.578574,0.817324,-0.781767,13.847854,3.949954
0.020000,2.489595,1.498848,3.594719,0.807275,-0.502435,13.966608,3.903460
0.020000,2.477729,1.488038,3.610772,0.802631,-0.232243,13.509610,3.857538
0.020000,2.465377,1.477774,3.626832,0.802995,0.018210,12.522665,3.812466
0.020000,2.452503,1.468013,3.642988,0.807800,0.240250,11.101990,3.768489
0.020000,2.439078,1.458721,3.659315,0.816356,0.427794,9.377182,3.725816
0.020000,2.425079,1.449878,3.675873,0.827908,0.577600,7.490306,3.684614
0.020000,2.410496,1.441469,3.692707,0.841690,0.689123,5.576146,3.645007
0.020000,2.395327,1.433490,3.709846,0.856971,0.764073,3.747490,3.607078
0.020000,2.379582,1.425939,3.727308,0.873088,0.805815,2.087113,3.570874
0.020000,2.363280,1.418818,3.745097,0.889463,0.818738,0.646175,3.536407
0.020000,2.346448,1.412129,3.763209,0.905616,0.807686,-0.552589,3.503668
0.020000,2.329119,1.405874,3.781633,0.921166,0.777506,-1.509003,3.472621
0.020000,2.311330,1.400055,3.800349,0.935821,0.732732,-2.238717,3.443217
0.020000,2.293123,1.394670,3.819337,0.949369,0.677393,-2.766934,3.415396
0.020000,2.274538,1.389716,3.838570,0.961667,0.614927,-3.123307,3.389086
0.020000,2.255620,1.385189,3.858023,0.972631,0.548163,-3.338212,3.364214
0.020000,2.236410,1.381079,3.877667,0.982218,0.479357,-3.440317,3.340705
0.020000,2.216950,1.377380,3.897475,0.990423,0.410253,-3.455205,3.318480
0.020000,2.197280,1.374079,3.917421,0.997266,0.342157,-3.404796,3.297464
0.020000,2.177437,1.371164,3.937476,1.002786,0.276012,-3.307239,3.277584
0.020000,2.157457,1.368623,3.957617,1.007036,0.212468,-3.177193,3.258769
0.020000,2.137374,1.366442,3.977819,1.010075,0.151944,-3.026192,3.240952
0.020000,2.117218,1.364606,3.998058,1.011968,0.094682,-2.863123,3.224070
0.020000,2.097018,1.363100,4.018314,1.012784,0.040788,-2.694677,3.208062
0.020000,2.076802,1.361910,4.038565,1.012589,-0.009728,-2.525795,3.192872
0.020000,2.056592,1.361020,4.058794,1.011451,-0.056928,-2.359991,3.178448
0.020000,2.036413,1.360416,4.078983,1.009432,-0.100922,-2.199708,3.164741
0.020000,2.016283,1.360082,4.099115,1.006595,-0.141853,-2.046546,3.151706
0.020000,1.995408,1.360000,4.119990,1.043773,1.858902,100.037746,3.141593
0.020000,1.971180,1.360000,4.144218,1.211388,8.380743,326.092033,3.141593
0.020000,1.947251,1.360000,4.168147,1.196463,-0.746269,-456.350580,3.141593
0.020000,1.923620,1.360000,4.191778,1.181537,-0.746269,0.000000,3.141593
0.020000,1.900288,1.360000,4.215110,1.166612,-0.746269,-0.000000,3.141593
0.020000,1.877254,1.360000,4.238144,1.151687,-0.746269,-0.000000,3.141593
0.020000,1.854519,1.360000,4.260879,1.136761,-0.746269,-0.000000,3.141593
0.020000,1.832082,1.360000,4.283316,1.121836,-0.746269,0.000000,3.141593
0.020000,1.809944,1.360000,4.305454,1.106911,-0.746269,0.000000,3.141593
0.020000,1.788104,1.360000,4.327294,1.091985,-0.746269,0.000000,3.141593
0.020000,1.766563,1.360000,4.348835,1.077060,-0.746269,0.000000,3.141593
0.020000,1.745321,1.360000,4.370078,1.062135,-0.746269,-0.000000,3.141593
0.020000,1.724376,1.360000,4.391022,1.047209,-0.746269,0.000000,3.141593
0.020000,1.703731,1.360000,4.411668,1.032284,-0.746269,0.000000,3.141593
0.020000,1.683384,1.360000,4.432015,1.017358,-0.746269,-0.000000,3.141593
0.020000,1.663335,1.360000,4.452064,1.002433,-0.746269,0.000000,3.141593
0.020000,1.643585,1.360000,4.471814,0.987508,-0.746269,0.000000,3.141593
0.020000,1.624133,1.360000,4.491265,0.972582,-0.746269,-0.000000,3.141593
0.020000,1.604980,1.360000,4.510419,0.957657,-0.746269,0.000000,3.141593
0.020000,1.586125,1.360000,4.529273,0.942732,-0.746269,-0.000000,3.141593
0.020000,1.567569,1.360000,4.547829,0.927806,-0.746269,0.000000,3.141593
0.020000,1.549312,1.360000,4.566087,0.912881,-0.746269,0.000000,3.141593
0.020000,1.531352,1.360000,4.584046,0.897955,-0.746269,-0.000000,3.141593
0.020000,1.513692,1.360000,4.601707,0.883030,-0.746269,-0.000000,3.141593
0.020000,1.496330,1.360000,4.619069,0.868105,-0.746269,0.000000,3.141593
0.020000,1.479266,1.360000,4.636132,0.853179,-0.746269,0.000000,3.141593
0.020000,1.462501,1.360000,4.652897,0.838254,-0.746269,-0.000000,3.141593
0.020000,1.446035,1.360000,4.669364,0.823329,-0.746269,-0.000000,3.141593
0.020000,1.429866,1.360000,4.685532,0.808403,-0.746269,0.000000,3.141593
0.020000,1.413997,1.360000,4.701402,0.793478,-0.746269,0.000000,3.141593
0.020000,1.398426,1.360000,4.716973,0.778552,-0.746269,-0.000000,3.141593
0.020000,1.383153,1.360000,4.732245,0.763627,-0.746269,0.000000,3.141593
0.020000,1.368179,1.360000,4.747219,0.748702,-0.746269,0.000000,3.141593
0.020000,1.353504,1.360000,4.761895,0.733776,-0.746269,-0.000000,3.141593
0.020000,1.339127,1.360000,4.776272,0.718851,-0.746269,-0.000000,3.141593
0.020000,1.325048,1.360000,4.790350,0.703926,-0.746269,0.000000,3.141593
0.020000,1.311268,1.360000,4.804130,0.689000,-0.746269,-0.000000,3.141593
0.020000,1.297787,1.360000,4.817612,0.674075,-0.746269,0.000000,3.141593
0.020000,1.284604,1.360000,4.830795,0.659149,-0.746269,-0.000000,3.141593
0.020000,1.271719,1.360000,4.843679,0.644224,-0.746269,-0.000000,3.141593
0.020000,1.259133,1.360000,4.856265,0.629299,-0.746269,0.000000,3.141593
0.020000,1.246846,1.360000,4.868553,0.614373,-0.746269,-0.000000,3.141593
0.020000,1.234857,1.360000,4.880542,0.599448,-0.746269,-0.000000,3.141593
0.020000,1.223166,1.360000,4.892232,0.584523,-0.746269,0.000000,3.141593
0.020000,1.211774,1.360000,4.903624,0.569597,-0.746269,-0.000000,3.141593
0.020000,1.200681,1.360000,4.914717,0.554672,-0.746269,-0.000000,3.141593
