dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.359995,2.006986,4.815719,0.113703,-0.805418,0.018012,4.713822
0.020000,3.359997,2.005034,4.817671,0.097601,-0.805103,0.015776,4.713421
0.020000,3.359999,2.003404,4.819301,0.081504,-0.804834,0.013433,4.713086
0.020000,3.360000,2.002096,4.820609,0.065412,-0.804609,0.011244,4.712818
0.020000,3.360000,2.001110,4.821596,0.049324,-0.804431,0.008934,4.712616
0.020000,3.360000,2.000445,4.822260,0.033238,-0.804295,0.006768,4.712480
0.020000,3.360000,2.000102,4.822603,0.017154,-0.804204,0.004552,4.712410
0.020000,3.360000,2.000005,4.822700,0.004824,-0.616500,9.385191,4.712390
0.020000,3.360000,2.000000,4.822705,0.000268,-0.227797,19.435179,4.712389
0.020000,3.360000,2.000000,4.822705,0.000000,-0.013380,10.720842,4.712389
